Age,Gender,Occupations,Blood group,Weight,Education,Choosed
0,male,scientest,A,51,primary,no
40,male,scientest,AB,79,senior high,no
34,male,neet,A,85,junior high,no
90,female,salesman,O,66,master,no
75,third,student,O,65,master,no
23,male,singer,B,69,primary,no
39,third,scientest,A,42,senior high,no
72,male,programmer,B,78,university,no
15,male,singer,O,70,senior high,no
36,female,salesman,B,53,master,no
31,male,chef,O,81,senior high,yes
93,female,salesman,A,65,university,no
14,male,salesman,A,88,master,no
76,third,teacher,AB,70,doctor,no
32,male,neet,B,47,senior high,no
27,male,teacher,B,40,senior high,no
31,female,student,A,75,master,no
90,third,neet,AB,98,master,no
94,third,student,B,43,primary,no
64,female,chef,A,97,university,no
39,male,neet,O,48,master,yes
56,third,teacher,O,72,junior high,no
89,male,engineer,AB,89,doctor,no
15,female,scientest,AB,99,senior high,no
86,female,programmer,B,71,junior high,no
7,third,student,A,88,master,no
81,third,teacher,B,87,university,no
55,male,salesman,AB,54,junior high,no
26,male,teacher,B,58,primary,no
79,female,chef,AB,83,master,no
35,third,neet,B,79,doctor,no
41,male,neet,AB,37,primary,no
10,third,neet,AB,86,primary,no
92,third,chef,AB,51,university,no
19,third,programmer,AB,90,doctor,no
22,third,chef,AB,85,doctor,yes
93,female,engineer,AB,98,senior high,no
9,male,engineer,A,75,doctor,no
23,third,programmer,A,91,junior high,no
16,male,teacher,O,96,master,yes
61,female,singer,O,91,primary,no
29,male,salesman,O,63,primary,yes
1,third,teacher,B,89,doctor,no
54,third,scientest,O,89,master,no
85,third,student,A,43,junior high,no
4,male,student,O,89,senior high,no
15,female,scientest,B,37,master,yes
52,third,student,B,46,junior high,no
65,female,neet,B,77,university,no
58,male,salesman,O,52,junior high,no
18,third,chef,O,90,university,yes
57,female,scientest,AB,49,university,no
66,male,engineer,O,47,junior high,no
14,third,programmer,O,54,master,no
3,male,student,A,96,senior high,no
64,male,singer,AB,73,primary,no
56,third,engineer,B,46,master,no
99,third,chef,AB,39,master,no
14,third,salesman,AB,80,university,no
26,third,chef,AB,85,primary,yes
30,third,salesman,B,43,junior high,no
35,male,salesman,AB,52,primary,no
85,male,engineer,B,95,university,no
72,male,student,B,94,senior high,no
14,third,salesman,AB,76,senior high,no
42,female,engineer,A,45,junior high,no
89,male,neet,AB,86,doctor,no
35,male,programmer,A,66,senior high,no
50,female,scientest,O,54,junior high,no
