Age,Gender,Occupations,Blood group,Height,Weight,Education,Revenue,Choosed
46,female,salesman,O,148,79,university,560,no
55,female,salesman,O,172,46,junior high,8600,no
13,third,chef,O,157,89,junior high,8200,no
80,female,salesman,A,192,76,senior high,1000,no
32,female,student,AB,147,76,master,80,no
94,female,teacher,B,165,91,master,8900,no
87,female,chef,O,186,56,junior high,300,no
15,third,programmer,A,172,72,master,8800,no
93,female,neet,A,162,46,primary,1600,no
62,female,neet,AB,195,40,primary,9500,no
7,female,teacher,O,197,75,junior high,45,no
60,third,programmer,AB,186,64,university,100,no
13,female,teacher,AB,177,36,master,81,yes
32,female,engineer,AB,156,83,master,3800,yes
84,female,singer,O,156,88,master,99,no
19,third,chef,B,185,67,university,8000,yes
50,female,programmer,B,185,84,junior high,59,no
93,third,singer,O,190,70,master,5700,no
93,female,scientest,B,189,94,master,80,no
70,male,neet,AB,178,84,junior high,32,no
12,female,engineer,O,169,63,junior high,4500,no
43,male,teacher,O,183,94,university,96,no
47,third,scientest,O,189,85,master,470,yes
55,female,student,AB,174,70,senior high,500,no
22,female,neet,B,191,37,primary,2800,no
65,male,chef,A,194,64,doctor,8100,no
12,female,singer,B,173,82,university,40,no
81,female,engineer,O,145,35,senior high,260,no
89,female,programmer,A,157,66,doctor,1300,no
60,third,student,AB,144,48,master,86,no
4,male,singer,AB,164,57,doctor,9700,no
11,female,programmer,O,170,98,junior high,4000,no
73,third,salesman,B,178,88,master,10,no
50,male,student,AB,189,87,junior high,5800,no
66,third,singer,B,174,66,doctor,80,no
54,third,singer,O,149,75,master,2900,no
17,male,engineer,A,164,46,junior high,5400,no
31,third,scientest,AB,176,88,senior high,5700,no
71,male,engineer,A,197,79,senior high,49,no
47,male,salesman,O,163,44,senior high,300,no
50,third,student,B,168,43,master,100,no
10,female,teacher,AB,178,98,senior high,470,no
65,third,singer,O,142,39,junior high,80,no
68,male,chef,AB,165,60,doctor,65,no
74,male,scientest,A,193,70,master,47,no
58,male,scientest,A,145,86,primary,55,no
9,female,salesman,AB,154,67,university,7800,no
23,female,singer,A,191,70,senior high,5200,no
53,male,salesman,A,168,59,university,590,no
91,male,singer,A,188,36,senior high,2600,no
57,male,singer,B,192,44,junior high,5500,no
66,female,programmer,AB,182,84,university,57,no
47,third,singer,AB,148,92,master,56,no
49,male,student,B,175,68,primary,40,no
55,third,scientest,A,183,84,master,50,no
85,female,teacher,AB,160,49,senior high,84,no
69,female,student,O,182,40,university,5400,no
3,male,student,B,195,77,primary,8400,no
21,third,singer,O,144,77,doctor,80,yes
94,female,neet,AB,193,72,senior high,4100,no
63,male,salesman,A,141,77,master,5100,no
24,third,neet,AB,191,56,university,77,no
10,male,neet,A,172,54,doctor,1400,no
39,male,teacher,B,141,74,master,2600,no
42,third,salesman,B,181,94,university,710,no
62,female,student,AB,188,48,doctor,700,no
55,third,chef,O,198,76,primary,64,no
26,third,singer,A,183,58,senior high,6700,no
68,female,salesman,B,151,75,university,8300,no
81,male,teacher,O,192,71,junior high,7200,no
82,female,student,A,146,96,primary,4200,no
96,third,engineer,A,176,65,university,1,no
72,third,singer,AB,198,57,primary,92,no
35,third,neet,O,181,75,senior high,49,yes
2,male,student,B,198,76,doctor,1700,no
71,male,engineer,O,168,56,doctor,33,no
77,male,salesman,O,166,70,senior high,38,no
81,female,scientest,AB,150,43,doctor,260,no
4,third,engineer,O,194,46,senior high,5400,no
5,male,salesman,B,188,70,primary,900,no
13,male,student,A,169,74,master,90,no
75,third,chef,A,198,88,junior high,1800,no
33,third,engineer,AB,173,84,primary,23,no
20,third,chef,B,182,71,primary,980,yes
71,third,student,AB,150,89,doctor,480,no
4,male,engineer,AB,142,87,master,65,no
86,male,scientest,A,190,64,senior high,53,no
67,male,salesman,A,185,94,senior high,2500,no
19,third,chef,A,175,50,primary,1100,yes
58,third,scientest,B,176,46,university,7300,no
68,third,singer,B,164,79,university,18,no
97,male,salesman,A,169,77,junior high,1000,no
4,third,salesman,A,182,92,master,6600,no
99,male,teacher,B,172,43,doctor,660,no
41,female,neet,AB,145,66,university,350,no
62,male,programmer,A,168,73,primary,640,no
13,third,scientest,AB,180,60,junior high,4400,no
46,third,neet,B,148,67,master,16,no
28,male,salesman,O,142,92,doctor,6700,yes
69,male,programmer,AB,165,63,doctor,460,no
84,female,student,AB,165,43,junior high,37,no
7,third,engineer,O,162,62,junior high,5000,no
64,female,scientest,AB,166,91,junior high,520,no
69,female,chef,AB,187,46,primary,8500,no
17,third,programmer,O,175,81,junior high,5600,yes
86,male,salesman,AB,184,62,university,430,no
59,female,student,O,169,58,master,900,no
1,male,scientest,A,168,64,junior high,5100,no
73,third,chef,O,171,43,junior high,57,no
73,male,singer,AB,191,70,junior high,4100,no
19,third,student,A,160,93,junior high,7500,no
30,female,programmer,B,166,96,senior high,340,no
67,third,scientest,A,150,72,master,29,no
83,female,teacher,AB,199,71,master,92,no
71,female,scientest,O,145,36,master,5100,no
39,male,neet,A,154,56,primary,9700,no
60,third,chef,A,181,65,primary,480,no
5,male,student,B,195,82,senior high,11,no
37,male,chef,B,190,73,junior high,410,yes
15,female,scientest,O,186,54,university,960,no
31,female,singer,A,161,60,university,7,no
70,female,scientest,A,189,72,university,44,no
67,third,salesman,B,184,36,university,5300,no
64,female,chef,A,194,41,junior high,260,no
43,male,programmer,A,157,60,master,340,yes
47,female,programmer,A,146,76,senior high,21,no
55,male,singer,O,142,79,senior high,46,no
55,female,salesman,AB,194,88,doctor,7900,no
50,male,neet,A,151,62,primary,840,no
80,female,student,A,182,60,primary,94,no
20,third,neet,AB,194,93,primary,5000,no
84,female,student,B,142,99,senior high,13,no
35,third,teacher,B,162,98,master,610,no
52,third,chef,B,178,90,senior high,620,no
19,female,programmer,AB,140,62,primary,580,no
7,male,chef,AB,167,61,junior high,84,no
14,male,chef,AB,142,50,university,380,no
78,third,programmer,O,176,60,university,8400,no
8,third,singer,B,184,56,master,42,no
38,third,programmer,O,155,66,university,84,yes
37,female,programmer,O,178,60,junior high,8400,yes
63,male,engineer,O,195,40,junior high,40,no
42,third,engineer,AB,179,84,master,40,yes
92,third,programmer,B,176,59,university,9400,no
67,third,student,O,159,38,primary,3900,no
93,male,programmer,B,174,52,university,59,no
73,female,scientest,AB,169,44,senior high,920,no
38,third,teacher,A,143,92,doctor,7300,no
46,female,neet,B,147,89,doctor,940,no
98,third,neet,B,169,49,master,72,no
96,male,student,A,170,72,senior high,68,no
64,female,student,AB,152,66,senior high,4800,no
64,male,singer,AB,157,41,junior high,79,no
63,female,singer,B,157,41,master,7200,no
94,third,teacher,A,183,46,junior high,900,no
93,third,student,O,186,53,university,1500,no
30,third,chef,O,179,61,university,69,yes
3,third,scientest,A,169,73,university,8100,no
14,female,programmer,A,157,77,senior high,870,no
56,third,scientest,O,153,79,primary,28,no
69,male,engineer,B,167,67,university,440,no
39,female,chef,B,141,59,master,7000,yes
1,female,chef,AB,163,80,senior high,62,no
55,male,scientest,A,175,46,university,27,no
32,third,student,AB,173,55,master,7800,no
25,male,chef,B,195,42,junior high,420,yes
15,third,student,B,185,69,primary,71,no
82,male,scientest,B,187,57,master,7,no
21,third,chef,AB,186,92,university,99,yes
33,female,neet,AB,163,86,doctor,300,no
69,female,programmer,B,142,72,primary,460,no
3,female,teacher,B,145,51,university,2700,no
9,female,scientest,B,192,79,university,8900,no
59,third,singer,AB,174,93,doctor,610,no
93,female,teacher,O,158,90,doctor,630,no
93,female,chef,AB,192,40,master,890,no
86,third,engineer,B,186,95,doctor,85,no
12,male,scientest,AB,165,66,junior high,8,no
93,third,teacher,O,176,91,doctor,8200,no
17,female,singer,A,144,42,junior high,44,yes
61,female,salesman,AB,163,80,primary,40,no
2,third,chef,A,167,43,primary,95,no
6,third,scientest,A,174,41,junior high,4400,no
12,third,teacher,A,191,64,master,600,no
92,third,salesman,A,187,69,primary,9400,no
96,male,programmer,AB,197,46,doctor,5500,no
95,male,singer,AB,191,97,senior high,9,no
26,female,engineer,O,157,36,senior high,88,yes
85,male,programmer,B,179,75,university,45,no
70,female,student,AB,186,63,junior high,56,no
92,male,programmer,AB,168,50,doctor,9,no
69,male,neet,A,176,55,doctor,4300,no
1,female,singer,A,195,95,doctor,5700,no
95,male,teacher,B,147,49,primary,70,no
7,male,singer,AB,184,56,doctor,740,no
18,male,student,O,154,83,senior high,1500,yes
44,female,teacher,B,144,71,master,8600,no
66,male,scientest,O,141,35,doctor,92,no
94,female,engineer,O,161,72,university,250,no
73,male,chef,B,195,38,doctor,4600,no
56,female,scientest,O,168,96,doctor,1900,no
49,male,student,B,166,42,master,49,no
56,third,student,A,184,95,master,9300,no
85,male,student,AB,149,92,doctor,60,no
93,third,neet,AB,174,81,junior high,5800,no
31,male,singer,A,191,56,primary,2600,no
6,female,singer,A,163,82,doctor,1800,no
57,male,salesman,B,155,82,master,78,no
60,male,neet,AB,166,91,primary,39,no
27,female,neet,O,160,59,master,3600,yes
74,female,chef,A,183,82,doctor,450,no
19,female,student,AB,179,50,junior high,800,no
33,male,engineer,A,190,86,master,5300,yes
71,male,chef,AB,140,60,doctor,22,no
29,female,engineer,O,181,90,primary,190,yes
73,male,neet,AB,144,49,university,57,no
17,third,neet,A,187,59,primary,14,no
29,female,student,A,175,78,junior high,1,no
72,female,programmer,A,195,97,senior high,99,no
28,third,programmer,A,186,43,master,50,yes
78,female,scientest,O,170,57,doctor,440,no
2,third,student,AB,165,95,master,2,no
87,female,salesman,A,191,56,junior high,27,no
41,third,neet,O,165,93,senior high,92,no
99,female,scientest,O,141,51,primary,8700,no
89,male,chef,A,191,49,primary,3,no
37,female,student,AB,189,44,university,600,no
48,third,engineer,AB,166,72,university,66,no
13,third,teacher,A,190,98,primary,30,no
29,third,salesman,B,152,53,primary,75,no
8,third,teacher,O,144,62,primary,34,no
98,third,singer,AB,146,75,junior high,2800,no
41,third,student,AB,153,36,primary,40,no
6,male,programmer,AB,169,64,university,170,no
48,female,singer,A,183,90,junior high,800,no
10,female,salesman,B,143,90,university,48,no
61,female,teacher,AB,181,89,primary,17,no
56,male,student,A,192,61,primary,64,no
58,male,engineer,A,166,42,primary,210,no
74,male,engineer,A,160,52,doctor,4600,no
95,male,salesman,B,163,57,senior high,620,no
69,third,student,AB,162,36,master,83,no
71,male,singer,O,160,96,senior high,9800,no
51,male,programmer,B,198,44,senior high,7700,no
19,female,chef,O,156,53,senior high,84,yes
40,third,singer,A,165,75,doctor,500,no
33,male,chef,O,157,66,junior high,290,yes
40,third,scientest,O,167,73,junior high,48,yes
95,third,singer,A,148,88,junior high,30,no
10,third,chef,AB,145,87,university,54,no
12,female,teacher,B,165,92,master,34,no
62,male,salesman,A,160,98,university,4200,no
91,third,chef,B,181,39,junior high,2800,no
15,female,scientest,B,166,52,junior high,10,no
17,third,salesman,AB,159,98,senior high,16,no
67,third,engineer,A,152,55,primary,650,no
32,male,chef,O,181,89,senior high,6600,yes
88,third,teacher,AB,171,41,primary,41,no
57,male,scientest,O,172,78,senior high,26,no
53,female,scientest,A,187,79,junior high,95,no
30,third,scientest,AB,182,44,primary,50,no
99,male,neet,O,164,46,doctor,4400,no
13,female,teacher,A,191,91,doctor,13,no
78,female,teacher,O,194,94,doctor,8600,no
23,third,teacher,O,155,92,primary,59,yes
52,male,scientest,B,171,68,primary,520,no
21,third,scientest,O,150,35,doctor,8300,yes
18,third,programmer,O,160,57,master,92,yes
76,female,engineer,AB,149,53,senior high,130,no
28,third,singer,A,193,59,primary,3300,no
3,male,programmer,AB,148,43,senior high,800,no
64,female,singer,AB,155,96,doctor,80,no
90,male,teacher,O,187,74,master,10,no
70,male,salesman,A,160,88,junior high,36,no
19,third,student,O,184,54,university,47,yes
63,female,chef,O,196,63,university,86,no
61,male,chef,AB,150,89,university,3000,no
71,male,scientest,A,153,66,doctor,5,no
24,female,singer,B,140,71,doctor,1400,no
70,third,engineer,AB,156,78,master,470,no
63,third,salesman,AB,164,39,doctor,2300,no
2,male,student,AB,173,61,senior high,17,no
75,male,student,AB,163,74,doctor,7000,no
44,male,programmer,O,188,53,university,150,no
68,male,scientest,AB,145,86,master,4000,no
78,third,singer,AB,158,49,master,74,no
66,male,student,B,145,73,primary,46,no
61,female,scientest,A,168,59,master,9800,no
60,male,student,B,160,77,university,34,no
2,male,student,O,149,52,doctor,8900,no
31,third,student,AB,176,82,university,5300,no
34,third,scientest,B,165,61,primary,790,no
40,third,programmer,A,147,88,doctor,9700,yes
68,third,chef,O,152,87,junior high,37,no
71,male,salesman,AB,179,72,university,11,no
91,male,singer,O,193,68,university,7,no
38,male,neet,O,187,54,primary,400,yes
94,third,teacher,AB,147,99,doctor,70,no
59,female,programmer,AB,165,36,junior high,330,no
73,third,neet,B,198,52,primary,24,no
57,third,programmer,O,182,42,senior high,6800,no
93,male,student,B,169,83,junior high,3200,no
43,male,student,AB,194,51,junior high,220,no
5,third,neet,B,186,58,primary,5600,no
38,male,singer,O,183,48,doctor,73,yes
59,female,salesman,B,182,71,primary,810,no
1,male,chef,O,183,85,senior high,8,no
59,third,neet,O,188,86,doctor,2,no
58,female,neet,B,146,78,university,44,no
70,third,programmer,B,182,62,doctor,4100,no
59,male,programmer,AB,151,75,master,2800,no
9,female,scientest,B,196,78,master,400,no
53,male,student,A,160,37,master,590,no
76,male,salesman,B,142,92,university,330,no
88,male,scientest,B,177,37,doctor,68,no
55,third,scientest,AB,148,57,doctor,4100,no
33,male,salesman,A,152,37,junior high,250,no
20,female,engineer,AB,198,97,university,45,no
21,male,programmer,O,165,64,university,82,yes
74,male,teacher,B,141,55,primary,7,no
66,male,engineer,AB,154,80,junior high,5400,no
5,male,singer,B,140,73,senior high,520,no
35,third,scientest,A,189,74,doctor,960,yes
96,third,salesman,AB,144,90,junior high,120,no
80,female,chef,A,192,89,junior high,1200,no
15,male,salesman,A,182,92,senior high,62,no
1,third,teacher,A,193,94,university,650,no
19,third,student,A,190,55,junior high,3300,no
96,male,student,O,140,64,primary,47,no
80,female,scientest,O,179,63,master,230,no
10,male,scientest,O,158,96,university,70,no
65,female,programmer,AB,153,51,university,1,no
39,third,engineer,AB,191,77,university,1400,no
68,male,salesman,B,160,97,university,220,no
43,female,programmer,B,195,96,junior high,31,no
34,male,engineer,A,198,92,university,60,no
22,male,neet,A,195,53,university,89,no
14,male,salesman,AB,194,71,senior high,6800,no
7,third,scientest,B,174,63,senior high,20,no
59,female,salesman,A,175,79,primary,12,no
15,male,programmer,B,176,67,university,170,no
53,female,singer,AB,169,79,senior high,87,no
41,male,student,B,153,77,primary,800,no
39,female,engineer,B,157,59,university,430,no
14,third,salesman,AB,147,40,senior high,2100,no
74,female,teacher,AB,185,39,primary,20,no
12,third,teacher,AB,160,42,junior high,41,no
56,third,salesman,A,182,83,senior high,80,no
16,third,teacher,AB,149,43,senior high,8700,no
85,third,chef,B,158,94,university,98,no
63,third,singer,A,175,53,doctor,1600,no
21,female,student,A,176,37,master,720,no
9,female,programmer,AB,154,74,senior high,3100,no
65,female,engineer,B,150,83,master,9800,no
3,third,salesman,AB,167,35,master,5800,no
1,male,singer,AB,159,90,master,7300,no
90,third,programmer,A,141,82,primary,570,no
31,female,programmer,A,145,49,junior high,780,no
28,male,programmer,B,143,47,doctor,1500,yes
44,third,neet,AB,141,53,senior high,23,no
44,third,scientest,AB,153,73,primary,23,no
29,third,chef,A,184,94,senior high,80,yes
25,third,neet,B,165,88,senior high,520,no
22,third,singer,A,152,70,university,2,no
10,third,student,O,185,40,university,330,no
7,male,chef,A,140,82,master,1600,no
23,third,neet,A,177,57,doctor,4600,no
65,female,teacher,AB,147,54,master,160,no
81,third,singer,B,152,58,senior high,170,no
71,male,chef,B,156,99,master,610,no
7,third,chef,O,166,72,doctor,90,no
49,male,scientest,AB,167,82,primary,230,no
22,female,singer,AB,170,73,junior high,7700,no
98,female,neet,AB,163,73,senior high,43,no
4,female,chef,AB,149,59,doctor,21,no
4,female,engineer,O,146,88,primary,4000,no
20,male,neet,O,168,81,master,8100,yes
28,female,singer,O,181,60,master,4400,yes
22,third,student,B,166,47,primary,36,no
61,third,scientest,O,176,74,university,9400,no
22,male,programmer,O,163,65,master,97,yes
39,female,engineer,AB,143,74,primary,8100,no
56,male,programmer,AB,152,97,master,800,no
20,third,programmer,A,147,61,senior high,5300,no
38,male,teacher,B,196,65,senior high,3,no
83,male,teacher,A,178,73,junior high,1400,no
10,male,programmer,O,162,94,junior high,43,no
78,male,scientest,B,186,87,university,76,no
60,female,singer,A,142,39,junior high,7,no
72,female,programmer,O,140,74,primary,3800,no
91,female,teacher,O,148,46,primary,9000,no
12,male,salesman,AB,169,63,primary,6600,no
39,male,scientest,AB,179,80,junior high,7,no
99,third,salesman,AB,143,54,primary,3400,no
58,third,neet,A,141,59,university,1000,no
32,male,singer,B,142,64,university,800,no
